Target_genes	Gli3|Average	ERX2693515|Embryonic_brains	ERX2693516|Embryonic_brains	SRX386266|Embryonic_limb	STRING
Arl4c	62.333333	0	187	0	0
Aacs	62.333333	0	187	0	0
Zfp668	62.000000	0	186	0	0
Zfp646	62.000000	0	186	0	0
Tmem200b	62.000000	0	186	0	0
Sox7	62.000000	0	186	0	0
Rspry1	62.000000	0	186	0	0
Rab43	62.000000	0	186	0	0
Mark3	62.000000	0	186	0	0
Ly6g6e	62.000000	0	186	0	0
LOC114841036	62.000000	0	186	0	0
Ing2	62.000000	0	186	0	0
Hps6	62.000000	72	114	0	0
Gpr135	62.000000	0	186	0	0
Gna14	62.000000	0	186	0	0
Fkbp2	62.000000	0	186	0	0
Fam192a	62.000000	0	186	0	0
Esrp2	62.000000	0	186	0	0
Eif4a3	62.000000	0	186	0	0
Ace3	62.000000	0	186	0	0
Stag2	61.666667	0	185	0	0
Snap91	61.666667	0	185	0	0
Nrbp2	61.666667	0	185	0	0
Mrps2	61.666667	0	185	0	0
Hlx	61.666667	0	185	0	0
Foxd1	61.666667	0	185	0	0
Fgf16	61.666667	0	185	0	0
Crip1	61.666667	0	185	0	0
Cdk5r2	61.666667	0	185	0	0
Cadps	61.666667	0	185	0	0
Blcap	61.666667	0	185	0	0
Aebp2	61.666667	0	185	0	0
Adgrg1	61.666667	0	185	0	0
Trim36	61.333333	0	184	0	0
Tmem184b	61.333333	0	184	0	0
Sox11	61.333333	0	184	0	0
Sall4	61.333333	0	184	0	0
Rgs22	61.333333	0	184	0	0
Reln	61.333333	0	184	0	0
Prkch	61.333333	0	184	0	0
Polr3g	61.333333	0	184	0	0
Plcb3	61.333333	0	184	0	0
Pianp	61.333333	0	184	0	0
Pcgf5	61.333333	0	184	0	0
Oxct1	61.333333	0	184	0	0
Mblac2	61.333333	0	184	0	0
Lcn2	61.333333	0	184	0	0
Hgh1	61.333333	0	184	0	0
Etv4	61.333333	0	184	0	0
Ddx56	61.333333	0	184	0	0
Cux2	61.333333	0	184	0	0
Adrb1	61.333333	0	184	0	0
Adcy1	61.333333	0	184	0	0
Ttc7	61.000000	0	183	0	0
Tlk2	61.000000	0	183	0	0
Syt3	61.000000	0	183	0	0
Sox9	61.000000	0	183	0	0
Shisa8	61.000000	0	183	0	0
Ripor1	61.000000	0	183	0	0
Psma6	61.000000	0	183	0	0
Pdgfra	61.000000	90	93	0	0
P3h1	61.000000	0	183	0	0
Odf2	61.000000	0	183	0	0
Nufip2	61.000000	0	183	0	0
Megf11	61.000000	0	183	0	0
Inafm1	61.000000	0	183	0	0
Gpr180	61.000000	0	183	0	0
Eml2	61.000000	0	183	0	0
Clcn6	61.000000	0	183	0	0
AU022252	61.000000	0	183	0	0
Adgra2	61.000000	0	183	0	0
Adamts19	61.000000	0	183	0	0
Tekt2	60.666667	0	182	0	0
Srsf2	60.666667	0	182	0	0
Slc39a11	60.666667	0	182	0	0
Plekhg3	60.666667	0	182	0	0
Nhsl2	60.666667	0	182	0	0
Ncbp2	60.666667	0	182	0	0
Mfsd11	60.666667	0	182	0	0
Gsc	60.666667	0	182	0	0
Cyfip2	60.666667	0	182	0	0
Cux1	60.666667	0	182	0	0
Cpne2	60.666667	0	182	0	0
Cd59b	60.666667	0	182	0	0
Aldh2	60.666667	0	182	0	0
0610012G03Rik	60.666667	0	182	0	0
Zfr	60.333333	0	181	0	0
Tfap4	60.333333	0	181	0	0
Tarbp1	60.333333	0	181	0	0
Sqstm1	60.333333	0	181	0	0
Smim24	60.333333	0	181	0	0
Rtn4r	60.333333	0	181	0	0
Rhob	60.333333	0	181	0	0
Mrap2	60.333333	0	181	0	0
Mospd3	60.333333	0	181	0	0
Lmx1a	60.333333	0	181	0	0
Jup	60.333333	0	181	0	0
Irf2bp2	60.333333	0	181	0	0
Git2	60.333333	0	181	0	0
Foxq1	60.333333	0	181	0	0
Fndc5	60.333333	0	181	0	0
Car8	60.333333	0	181	0	0
Angptl8	60.333333	0	181	0	0
Tsen54	60.000000	0	180	0	0
Tnfrsf12a	60.000000	0	180	0	0
Slc25a33	60.000000	0	180	0	0
Rxra	60.000000	0	180	0	0
Rnf216	60.000000	0	180	0	0
Rbp4	60.000000	0	180	0	0
Plxna3	60.000000	0	180	0	0
Myoc	60.000000	0	180	0	0
Jmjd8	60.000000	0	180	0	0
Gja4	60.000000	0	180	0	0
Fbrs	60.000000	0	180	0	0
Fam53b	60.000000	70	110	0	0
Ephb4	60.000000	0	180	0	0
Dkk2	60.000000	0	180	0	0
Cdk9	60.000000	0	180	0	0
Ccer2	60.000000	0	180	0	0
Cadm1	60.000000	0	180	0	0
Azin2	60.000000	0	180	0	0
Atxn1l	60.000000	0	180	0	0
Arhgap9	60.000000	0	180	0	0
Arf3	60.000000	0	180	0	0
Zrsr1	59.666667	0	179	0	0
Zranb1	59.666667	0	179	0	0
Zic4	59.666667	0	179	0	0
Zhx3	59.666667	0	179	0	0
Zfp971	59.666667	0	179	0	0
Zfp709	59.666667	0	179	0	0
Zfp365	59.666667	0	179	0	0
Zfp354c	59.666667	0	179	0	0
Zfp346	59.666667	0	179	0	0
Zfp318	59.666667	0	179	0	0
Zfp30	59.666667	0	179	0	0
Ywhab	59.666667	0	179	0	0
Xrcc2	59.666667	0	179	0	0
Wee1	59.666667	0	179	0	0
Wdr36	59.666667	0	179	0	0
Wbp1l	59.666667	0	179	0	0
Wbp1	59.666667	0	179	0	0
Vps13d	59.666667	0	179	0	0
Vps13a	59.666667	0	179	0	0
Utp14b	59.666667	0	179	0	0
Usp27x	59.666667	0	179	0	0
Usp24	59.666667	0	179	0	0
Usp18	59.666667	0	179	0	0
Usf3	59.666667	0	179	0	0
Upp2	59.666667	0	179	0	0
Ugp2	59.666667	0	179	0	0
Ubr7	59.666667	0	179	0	0
Tubgcp3	59.666667	0	179	0	0
Tubd1	59.666667	0	179	0	0
Ttc30a1	59.666667	0	179	0	0
Tspyl5	59.666667	0	179	0	0
Trpm7	59.666667	0	179	0	0
Traf3	59.666667	0	179	0	0
Tpra1	59.666667	0	179	0	0
Tor1aip2	59.666667	0	179	0	0
Tor1aip1	59.666667	0	179	0	0
Tmem9	59.666667	0	179	0	0
Tmem41b	59.666667	0	179	0	0
Tmem229b	59.666667	0	179	0	0
Tmem131	59.666667	0	179	0	0
Tmem120b	59.666667	0	179	0	0
Tmem11	59.666667	0	179	0	0
Tma16	59.666667	0	179	0	0
Tex261	59.666667	0	179	0	0
Tes	59.666667	0	179	0	0
Tdgf1	59.666667	0	179	0	0
Tcea1	59.666667	0	179	0	0
Tbc1d12	59.666667	0	179	0	0
Tardbp	59.666667	0	179	0	0
Tamm41	59.666667	0	179	0	0
Syt14	59.666667	0	179	0	0
Sypl	59.666667	0	179	0	0
Suv39h1	59.666667	0	179	0	0
Stx16	59.666667	0	179	0	0
Stat5b	59.666667	0	179	0	0
Stat3	59.666667	0	179	0	0
Stambpl1	59.666667	0	179	0	0
Ssr4	59.666667	0	179	0	0
Srrm3	59.666667	0	179	0	0
Srfbp1	59.666667	0	179	0	0
Spr	59.666667	0	179	0	0
Spink2	59.666667	0	179	0	0
Spin2c	59.666667	0	179	0	0
Sphkap	59.666667	0	179	0	0
Spg21	59.666667	0	179	0	0
Sos2	59.666667	0	179	0	0
Snx21	59.666667	0	179	0	0
Sntb2	59.666667	0	179	0	0
Snrpc	59.666667	0	179	0	0
Smoc1	59.666667	0	179	0	0
Smim14	59.666667	0	179	0	0
Smchd1	59.666667	0	179	0	0
Smarca1	59.666667	0	179	0	0
Slc36a1	59.666667	0	179	0	0
Slc30a9	59.666667	0	179	0	0
Slc26a2	59.666667	0	179	0	0
Slc25a5	59.666667	0	179	0	0
Slc25a27	59.666667	0	179	0	0
Slc25a21	59.666667	0	179	0	0
Skp1a	59.666667	0	179	0	0
Shq1	59.666667	0	179	0	0
Sertm1	59.666667	0	179	0	0
Septin6	59.666667	0	179	0	0
Sel1l	59.666667	0	179	0	0
Sec24b	59.666667	0	179	0	0
Sec14l5	59.666667	0	179	0	0
Rusc2	59.666667	0	179	0	0
Rtn3	59.666667	0	179	0	0
Rsbn1l	59.666667	0	179	0	0
Rps6kb1	59.666667	0	179	0	0
